id,lock_version,json_schema_version,accession_id,deaccession_id,archival_object_id,resource_id,digital_object_id,digital_object_component_id,portion_id,"number",extent_type_id,"container_summary","physical_details","dimensions","created_by","last_modified_by","create_time","system_mtime","user_mtime"
3454,0,1,NULL,NULL,28107,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3455,0,1,NULL,NULL,28108,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3456,0,1,NULL,NULL,28109,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3457,0,1,NULL,NULL,28110,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3458,0,1,NULL,NULL,28111,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3459,0,1,NULL,NULL,28112,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3460,0,1,NULL,NULL,28113,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3461,0,1,NULL,NULL,28114,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3462,0,1,NULL,NULL,28115,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3463,0,1,NULL,NULL,28116,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3464,0,1,NULL,NULL,28118,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3465,0,1,NULL,NULL,28119,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3466,0,1,NULL,NULL,28120,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3467,0,1,NULL,NULL,28121,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3468,0,1,NULL,NULL,28122,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3469,0,1,NULL,NULL,28123,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3470,0,1,NULL,NULL,28124,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3471,0,1,NULL,NULL,28127,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3472,0,1,NULL,NULL,28128,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3473,0,1,NULL,NULL,28129,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3474,0,1,NULL,NULL,28130,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3475,0,1,NULL,NULL,28131,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3476,0,1,NULL,NULL,28132,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3477,0,1,NULL,NULL,28133,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3478,0,1,NULL,NULL,28134,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3479,0,1,NULL,NULL,28135,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3480,0,1,NULL,NULL,28136,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3481,0,1,NULL,NULL,28137,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3482,0,1,NULL,NULL,28138,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3483,0,1,NULL,NULL,28139,NULL,NULL,NULL,923,"1",6306,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:34","2016-10-11 16:24:34","2016-10-11 16:24:34"
3484,0,1,NULL,NULL,28140,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3485,0,1,NULL,NULL,28141,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3486,0,1,NULL,NULL,28142,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3487,0,1,NULL,NULL,28143,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3488,0,1,NULL,NULL,28144,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3489,0,1,NULL,NULL,28145,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3490,0,1,NULL,NULL,28146,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3491,0,1,NULL,NULL,28147,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3492,0,1,NULL,NULL,28148,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3493,0,1,NULL,NULL,28149,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3494,0,1,NULL,NULL,28150,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3495,0,1,NULL,NULL,28151,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3496,0,1,NULL,NULL,28152,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3497,0,1,NULL,NULL,28153,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3498,0,1,NULL,NULL,28154,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3499,0,1,NULL,NULL,28155,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3500,0,1,NULL,NULL,28156,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3501,0,1,NULL,NULL,28157,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3502,0,1,NULL,NULL,28158,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3503,0,1,NULL,NULL,28159,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3504,0,1,NULL,NULL,28160,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3505,0,1,NULL,NULL,28161,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3506,0,1,NULL,NULL,28162,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3507,0,1,NULL,NULL,28163,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3508,0,1,NULL,NULL,28164,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3509,0,1,NULL,NULL,28165,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3510,0,1,NULL,NULL,28166,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3511,0,1,NULL,NULL,28167,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3512,0,1,NULL,NULL,28168,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3513,0,1,NULL,NULL,28169,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3514,0,1,NULL,NULL,28170,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3515,0,1,NULL,NULL,28171,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3516,0,1,NULL,NULL,28172,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3517,0,1,NULL,NULL,28173,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3518,0,1,NULL,NULL,28174,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3519,0,1,NULL,NULL,28175,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3520,0,1,NULL,NULL,28176,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3521,0,1,NULL,NULL,28177,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3522,0,1,NULL,NULL,28178,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3523,0,1,NULL,NULL,28179,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3524,0,1,NULL,NULL,28180,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3525,0,1,NULL,NULL,28181,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:35","2016-10-11 16:24:35","2016-10-11 16:24:35"
3526,0,1,NULL,NULL,28182,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3527,0,1,NULL,NULL,28183,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3528,0,1,NULL,NULL,28184,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3529,0,1,NULL,NULL,28185,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3530,0,1,NULL,NULL,28186,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3531,0,1,NULL,NULL,28187,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3532,0,1,NULL,NULL,28188,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3533,0,1,NULL,NULL,28189,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3534,0,1,NULL,NULL,28190,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3535,0,1,NULL,NULL,28191,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3536,0,1,NULL,NULL,28192,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3537,0,1,NULL,NULL,28193,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3538,0,1,NULL,NULL,28194,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3539,0,1,NULL,NULL,28195,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3540,0,1,NULL,NULL,28196,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3541,0,1,NULL,NULL,28197,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3542,0,1,NULL,NULL,28198,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3543,0,1,NULL,NULL,28199,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3544,0,1,NULL,NULL,28200,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3545,0,1,NULL,NULL,28201,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3546,0,1,NULL,NULL,28202,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3547,0,1,NULL,NULL,28203,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3548,0,1,NULL,NULL,28204,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3549,0,1,NULL,NULL,28205,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3550,0,1,NULL,NULL,28206,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3551,0,1,NULL,NULL,28207,NULL,NULL,NULL,923,"1",6313,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3552,0,1,NULL,NULL,28208,NULL,NULL,NULL,923,"1",6313,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3553,0,1,NULL,NULL,28209,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3554,0,1,NULL,NULL,28210,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3555,0,1,NULL,NULL,28211,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3556,0,1,NULL,NULL,28212,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3557,0,1,NULL,NULL,28213,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3558,0,1,NULL,NULL,28214,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3559,0,1,NULL,NULL,28215,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3560,0,1,NULL,NULL,28216,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3561,0,1,NULL,NULL,28217,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3562,0,1,NULL,NULL,28218,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3563,0,1,NULL,NULL,28219,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3564,0,1,NULL,NULL,28220,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3565,0,1,NULL,NULL,28221,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3566,0,1,NULL,NULL,28222,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3567,0,1,NULL,NULL,28223,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3568,0,1,NULL,NULL,28224,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3569,0,1,NULL,NULL,28225,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3570,0,1,NULL,NULL,28226,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:36","2016-10-11 16:24:36","2016-10-11 16:24:36"
3571,0,1,NULL,NULL,28227,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3572,0,1,NULL,NULL,28228,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3573,0,1,NULL,NULL,28229,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3574,0,1,NULL,NULL,28230,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3575,0,1,NULL,NULL,28231,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3576,0,1,NULL,NULL,28232,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3577,0,1,NULL,NULL,28233,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3578,0,1,NULL,NULL,28234,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3579,0,1,NULL,NULL,28235,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3580,0,1,NULL,NULL,28236,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3581,0,1,NULL,NULL,28237,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3582,0,1,NULL,NULL,28238,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3583,0,1,NULL,NULL,28239,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3584,0,1,NULL,NULL,28240,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3585,0,1,NULL,NULL,28241,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3586,0,1,NULL,NULL,28242,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3587,0,1,NULL,NULL,28243,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3588,0,1,NULL,NULL,28244,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3589,0,1,NULL,NULL,28245,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3590,0,1,NULL,NULL,28246,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3591,0,1,NULL,NULL,28247,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3592,0,1,NULL,NULL,28248,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3593,0,1,NULL,NULL,28249,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3594,0,1,NULL,NULL,28250,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3595,0,1,NULL,NULL,28251,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
3596,0,1,NULL,NULL,28252,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:37","2016-10-11 16:24:37","2016-10-11 16:24:37"
